personId,firstName,lastName,PlayerName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber,
78453,Bobby,Wanzer,Bobby Wanzer,4/6/1921,Seton Hall,USA,72,170,TRUE,FALSE,FALSE,1948,1,10,
78454,Perry,Warbington,Perry Warbington,7/9/1952,Georgia Southern,USA,74,78454,TRUE,FALSE,FALSE,1974,9,145,
78455,Gerry,Ward,Gerry Ward,6/9/1941,Boston College,USA,76,195,TRUE,FALSE,FALSE,1963,1,5,
78456,Henry,Ward,Henry Ward,30/1/1952,Jackson State,USA,76,195,TRUE,FALSE,FALSE,1975,6,99,
78457,Jim,Ware,Jim Ware,2/5/1944,Oklahoma City,USA,79,210,FALSE,TRUE,FALSE,1966,3,26,
78458,Ben,Warley,Ben Warley,4/9/1936,Tennessee State,USA,77,200,FALSE,TRUE,FALSE,1961,1,6,
78459,Bob,Warlick,Bob Warlick,20/3/1941,Pepperdine,USA,77,78459,TRUE,FALSE,FALSE,-22,-22,-22,
78460,Cornell,Warner,Cornell Warner,12/8/1948,Jackson State,USA,81,220,FALSE,TRUE,FALSE,1970,2,24,
78461,Johnny,Warren,Johnny Warren,7/7/1947,St. John's (NY),USA,75,180,TRUE,FALSE,FALSE,1969,1,11,
78462,Bryan,Warrick,Bryan Warrick,22/7/1959,St. Joseph's (PA),USA,77,195,TRUE,FALSE,FALSE,1982,2,25,
78463,Chris,Washburn,Chris Washburn,13/5/1965,North Carolina State,USA,83,225,FALSE,FALSE,TRUE,1986,1,3,
78464,Duane,Washington,Duane Washington,31/8/1964,Middle Tennessee State,USA,76,195,TRUE,FALSE,FALSE,1987,2,36,
78465,Dwayne,Washington,Dwayne Washington,6/1/1964,Syracuse,USA,74,190,TRUE,FALSE,FALSE,1986,1,13,
78466,Jim,Washington,Jim Washington,1/7/1943,Villanova,USA,79,210,FALSE,TRUE,FALSE,1965,1,6,
78467,Kermit,Washington,Kermit Washington,17/9/1951,American,USA,80,230,FALSE,TRUE,FALSE,1973,1,5,
78468,Richard,Washington,Richard Washington,15/7/1955,UCLA,USA,82,220,FALSE,TRUE,FALSE,1976,1,3,
78469,Bobby,Washington,Bobby Washington,11/7/1947,Eastern Kentucky,USA,71,175,TRUE,FALSE,FALSE,-1,-1,-1,
78470,Stan,Washington,Stan Washington,23/1/1952,San Diego,USA,76,78470,TRUE,FALSE,FALSE,1974,4,66,
78471,Wilson,Washington,Wilson Washington,3/8/1955,Old Dominion,USA,81,227,FALSE,TRUE,FALSE,1977,2,25,
78473,Slick,Watts,Slick Watts,22/7/1951,Xavier of Louisiana,USA,73,175,TRUE,FALSE,FALSE,-1,-1,-1,
78474,Ron,Watts,Ron Watts,21/5/1943,Wake Forest,USA,78,210,FALSE,TRUE,FALSE,1965,2,17,
78475,Nick,Weatherspoon,Nick Weatherspoon,20/7/1950,Illinois,USA,79,195,FALSE,TRUE,FALSE,1973,1,13,
78477,Jeff,Webb,Jeff Webb,6/7/1948,Kansas State,USA,76,170,TRUE,FALSE,FALSE,-1,-1,-1,
78478,Marcus,Webb,Marcus Webb,9/5/1970,Alabama,USA,81,255,FALSE,TRUE,FALSE,-1,-1,-1,
78479,Forest,Weber,Forest Weber,18/3/1918,Purdue,USA,78,225,FALSE,FALSE,TRUE,-1,-1,-1,
78481,Marvin,Webster,Marvin Webster,13/4/1952,Morgan State,USA,85,78481,FALSE,FALSE,TRUE,1975,1,3,
78482,Scott,Wedman,Scott Wedman,29/7/1952,Colorado,USA,79,215,FALSE,TRUE,FALSE,1974,1,6,
78483,Dick,Wehr,Dick Wehr,9/12/1925,Rice,USA,76,78483,FALSE,FALSE,FALSE,-22,-22,-22,
78484,Brant,Weidner,Brant Weidner,28/10/1960,William & Mary,USA,81,230,FALSE,TRUE,FALSE,1983,4,90,
78485,Bob,Weiss,Bob Weiss,7/5/1942,Penn State,USA,75,180,TRUE,FALSE,FALSE,1965,3,22,
78486,Rick,Weitzman,Rick Weitzman,30/4/1946,Northeastern,USA,74,78486,TRUE,FALSE,FALSE,1967,1,110,
78488,Owen,Wells,Owen Wells,9/12/1950,Detroit,USA,79,200,FALSE,TRUE,FALSE,1974,5,77,
78489,Ralph,Wells,Ralph Wells,3/9/1940,Northwestern,USA,73,180,TRUE,FALSE,FALSE,-1,-1,-1,
78492,Matt,Wenstrom,Matt Wenstrom,4/11/1970,North Carolina,USA,85,250,FALSE,FALSE,TRUE,-1,-1,-1,
78493,Robert,Werdann,Robert Werdann,,,,,,,,,,,,
78494,Ray,Wertis,Ray Wertis,1/1/1922,St. John's (NY),USA,71,,TRUE,FALSE,FALSE,-1,-1,-1,
78495,Walt,Wesley,Walt Wesley,25/1/1945,Kansas,USA,83,220,FALSE,FALSE,TRUE,1966,1,6,
78497,Jerry,West,Jerry West,28/5/1938,West Virginia,USA,75,175,TRUE,FALSE,FALSE,1960,1,2,
78499,Roland,West,Roland West,6/6/1944,Cincinnati,USA,76,178,TRUE,FALSE,FALSE,1967,20,162,
78500,Paul,Westphal,Paul Westphal,30/11/1950,Southern California,USA,76,195,TRUE,FALSE,FALSE,1972,1,10,
78501,John,Wetzel,John Wetzel,22/10/1944,Virginia Tech,USA,77,78501,TRUE,FALSE,FALSE,1966,8,75,
78504,Clinton,Wheeler,Clinton Wheeler,27/10/1959,William Paterson,USA,73,185,TRUE,FALSE,FALSE,1981,7,150,
78506,Lucian,Whitaker,Lucian Whitaker,29/8/1930,Kentucky,USA,73,180,TRUE,FALSE,FALSE,1952,,,
78507,Eric,White,Eric White,30/12/1965,Pepperdine,USA,80,200,FALSE,TRUE,FALSE,1987,3,65,
78508,Herb,White,Herb White,15/6/1948,Georgia,USA,74,78508,TRUE,FALSE,FALSE,1970,8,133,
78509,Hubie,White,Hubie White,26/1/1940,Villanova,USA,76,205,TRUE,FALSE,FALSE,1962,2,14,
78510,Jojo,White,Jojo White,16/11/1946,Kansas,USA,75,190,TRUE,FALSE,FALSE,1969,1,9,
78512,Rory,White,Rory White,16/8/1959,South Alabama,USA,80,210,FALSE,TRUE,FALSE,1982,4,86,
78513,Rudy,White,Rudy White,23/6/1953,Arizona State,USA,74,195,TRUE,FALSE,FALSE,1975,3,47,
78514,Tony,White,Tony White,15/2/1965,Tennessee,USA,74,170,TRUE,FALSE,FALSE,1987,2,33,
78515,Willie,White,Willie White,20/8/1962,Tennessee-Chattanooga,USA,75,195,TRUE,FALSE,FALSE,1984,2,42,
78516,Jerome,Whitehead,Jerome Whitehead,30/9/1956,Marquette,USA,82,220,FALSE,FALSE,TRUE,1978,2,41,
78519,Charles,Whitney,Charles Whitney,22/6/1957,North Carolina State,USA,77,235,FALSE,TRUE,FALSE,1980,1,16,
78520,Sidney,Wicks,Sidney Wicks,19/9/1949,UCLA,USA,81,78520,FALSE,TRUE,FALSE,1971,1,2,
78521,Murray,Wier,Murray Wier,12/12/1926,Iowa,USA,69,155,TRUE,FALSE,FALSE,1948,,,
78522,Bob,Wiesenhahn,Bob Wiesenhahn,22/12/1938,Cincinnati,USA,76,215,FALSE,TRUE,FALSE,1961,2,11,
78523,Mitchell,Wiggins,Mitchell Wiggins,28/9/1959,Florida State,USA,76,78523,TRUE,FALSE,FALSE,1983,1,23,
78524,Ken,Wilburn,Ken Wilburn,8/6/1944,Central State,USA,78,195,FALSE,TRUE,FALSE,1966,4,39,
78525,D.C.,Wilcutt,D.C. Wilcutt,25/3/1923,St. Louis,USA,74,165,TRUE,FALSE,FALSE,1948,,,
78526,Gene,Wiley,Gene Wiley,12/11/1937,Wichita State,USA,82,210,FALSE,FALSE,TRUE,1962,2,15,
78527,Michael,Wiley,Michael Wiley,16/10/1957,Long Beach State,USA,81,200,FALSE,TRUE,FALSE,1980,2,39,
78528,Morlon,Wiley,Morlon Wiley,24/9/1966,Long Beach State,USA,76,185,TRUE,FALSE,FALSE,1988,2,46,
78529,Win,Wilfong,Win Wilfong,18/3/1932,Memphis,USA,74,185,TRUE,FALSE,FALSE,1957,1,4,
78530,Lenny,Wilkens,Lenny Wilkens,28/10/1937,Providence,USA,73,180,TRUE,FALSE,FALSE,1960,1,6,
78531,Bob,Wilkerson,Bob Wilkerson,15/8/1954,Indiana,USA,78,195,TRUE,FALSE,FALSE,1976,1,11,
78532,Jamaal,Wilkes,Jamaal Wilkes,2/5/1953,UCLA,USA,78,190,FALSE,TRUE,FALSE,1974,1,11,
78533,James,Wilkes,James Wilkes,12/3/1958,UCLA,USA,79,195,FALSE,TRUE,FALSE,1980,3,50,
78534,Eddielee,Wilkins,Eddielee Wilkins,7/5/1962,Gardner-Webb,USA,82,220,FALSE,FALSE,TRUE,1984,6,133,
78537,Jeff,Wilkins,Jeff Wilkins,9/3/1955,Illinois State,USA,82,230,FALSE,FALSE,TRUE,1977,2,37,
78538,Dale,Wilkinson,Dale Wilkinson,18/3/1960,Idaho State,USA,82,220,FALSE,TRUE,FALSE,1982,10,221,
78539,Arthur,Williams,Arthur Williams,29/9/1939,California State-Poly Pomona,USA,73,180,TRUE,FALSE,FALSE,-1,-1,-1,
78540,Bernie,Williams,Bernie Williams,30/12/1945,La Salle,USA,75,175,TRUE,FALSE,FALSE,1969,2,21,
78541,Chuckie,Williams,Chuckie Williams,31/12/1953,Kansas State,USA,75,78541,TRUE,FALSE,FALSE,1976,1,15,
78543,Cliff,Williams,Cliff Williams,15/4/1945,Bowling Green,USA,75,180,TRUE,FALSE,FALSE,-1,-1,-1,
78545,Don,Williams,Don Williams,2/8/1956,Notre Dame,USA,74,180,TRUE,FALSE,FALSE,1978,5,96,
78546,Earl,Williams,Earl Williams,24/3/1951,Winston-Salem State,USA,79,230,FALSE,FALSE,TRUE,1974,3,49,
78547,Chuck,Williams,Chuck Williams,6/6/1946,Colorado,USA,74,175,TRUE,FALSE,FALSE,1968,6,76,
78548,Freeman,Williams,Freeman Williams,15/5/1956,Portland State,USA,76,190,TRUE,FALSE,FALSE,1978,1,8,
78549,Gus,Williams,Gus Williams,10/10/1953,Southern California,USA,74,175,TRUE,FALSE,FALSE,1975,2,20,
78550,Guy,Williams,Guy Williams,1/7/1960,Washington State,USA,81,200,FALSE,TRUE,FALSE,1983,2,34,
78554,John,Williams,John Williams,26/10/1966,Louisiana State,USA,80,235,FALSE,TRUE,FALSE,1986,1,12,
78555,Kenny,Williams,Kenny Williams,9/6/1969,Elizabeth City State,USA,81,78555,FALSE,TRUE,FALSE,1990,2,46,
78556,Kevin,Williams,Kevin Williams,11/9/1961,St. John's (NY),USA,74,175,TRUE,FALSE,FALSE,1983,2,46,
78558,Mike,Williams,Mike Williams,14/8/1963,Bradley,USA,80,255,TRUE,FALSE,FALSE,1986,3,51,
78560,Milt,Williams,Milt Williams,22/11/1945,Lincoln (MO),USA,74,182,TRUE,FALSE,FALSE,1968,17,202,
78561,Nate,Williams,Nate Williams,2/5/1950,Utah State,USA,76,215,TRUE,FALSE,FALSE,1976,5,69,
78563,Rickey,Williams,Rickey Williams,12/3/1957,Long Beach State,USA,73,175,TRUE,FALSE,FALSE,1978,10,190,
78564,Bob,Williams,Bob Williams,12/5/1931,Florida A&M,USA,78,230,FALSE,TRUE,FALSE,-1,-1,-1,
78565,Rob,Williams,Rob Williams,5/5/1961,Houston,USA,74,175,TRUE,FALSE,FALSE,1982,1,19,
78566,Pete,Williams,Pete Williams,10/3/1965,Arizona,USA,79,190,FALSE,TRUE,FALSE,1985,4,89,
78567,Ron,Williams,Ron Williams,24/9/1944,West Virginia,USA,75,188,TRUE,FALSE,FALSE,1968,1,9,
78568,Sam,Williams,Sam Williams,22/1/1945,Iowa,USA,75,180,TRUE,FALSE,FALSE,1968,3,35,
78569,Samuel,Williams,Samuel Williams,7/3/1959,Arizona State,USA,80,210,FALSE,TRUE,FALSE,1981,2,33,
78570,Sly,Williams,Sly Williams,26/1/1958,Rhode Island,USA,79,210,FALSE,TRUE,FALSE,1979,1,21,
78571,Ray,Williams,Ray Williams,14/10/1954,Minnesota,USA,75,188,TRUE,FALSE,FALSE,1977,1,10,
78573,Ward,Williams,Ward Williams,26/6/1923,Indiana,USA,76,195,FALSE,TRUE,FALSE,1948,1,8,
78574,Willie,Williams,Willie Williams,28/7/1946,Florida State,USA,79,78574,FALSE,TRUE,FALSE,1970,3,38,
78575,John,Williamson,John Williamson,10/11/1951,New Mexico State,USA,74,185,TRUE,FALSE,FALSE,1973,6,96,
78577,Bill,Willoughby,Bill Willoughby,20/5/1957,Dwight Morrow HS (NJ),USA,80,205,FALSE,TRUE,FALSE,1975,2,19,
78578,Othell,Wilson,Othell Wilson,26/10/1961,Virginia,USA,72,190,TRUE,FALSE,FALSE,1984,2,35,
78579,George,Wilson,George Wilson,9/5/1942,Cincinnati,USA,80,225,FALSE,FALSE,TRUE,1964,,,
78580,Isaiah,Wilson,Isaiah Wilson,31/5/1948,Baltimore,USA,74,175,TRUE,FALSE,FALSE,1971,2,29,
78581,Mike,Wilson,Mike Wilson,15/9/1959,Marquette,USA,75,175,TRUE,FALSE,FALSE,1982,3,47,
78582,Nikita,Wilson,Nikita Wilson,25/2/1964,Louisiana State,USA,80,200,FALSE,TRUE,FALSE,1987,2,30,
78583,Rick,Wilson,Rick Wilson,7/2/1956,Louisville,USA,76,200,TRUE,FALSE,FALSE,1978,2,25,
78584,Ricky,Wilson,Ricky Wilson,16/7/1964,George Mason,USA,75,195,TRUE,FALSE,FALSE,1986,3,52,
78585,Bobby,Wilson,Bobby Wilson,15/1/1951,Wichita State,USA,74,175,TRUE,FALSE,FALSE,1974,3,52,
78586,Bob,Wilson,Bob Wilson,8/3/1926,West Virginia State,USA,76,185,TRUE,FALSE,FALSE,-1,-1,-1,
78587,Thomas,Wilson,Thomas Wilson,7/8/1955,Western Carolina,USA,75,175,TRUE,FALSE,FALSE,1978,5,101,
78589,Kennard,Winchester,Kennard Winchester,3/9/1966,Averett,USA,77,210,FALSE,TRUE,FALSE,-1,-1,-1,
78590,Tony,Windis,Tony Windis,27/1/1933,Wyoming,USA,73,160,TRUE,FALSE,FALSE,1959,5,32,
78591,John,Windsor,John Windsor,3/4/1940,Stanford,USA,80,215,FALSE,TRUE,FALSE,1962,5,39,
78592,Lee,Winfield,Lee Winfield,4/2/1947,North Texas,USA,74,174,TRUE,FALSE,FALSE,1969,3,32,
78596,Harthorne,Wingo,Harthorne Wingo,9/9/1947,Friendship (SC),USA,78,210,FALSE,TRUE,FALSE,-1,-1,-1,
78597,Marv,Winkler,Marv Winkler,18/2/1948,Louisiana-Lafayette,USA,73,164,TRUE,FALSE,FALSE,1970,3,50,
78600,Brian,Winters,Brian Winters,1/3/1952,South Carolina,USA,76,185,TRUE,FALSE,FALSE,1974,1,12,
78601,Voise,Winters,Voise Winters,12/10/1962,Bradley,USA,80,200,FALSE,TRUE,FALSE,1985,2,44,
78602,Willie,Wise,Willie Wise,3/3/1947,Drake,USA,78,210,FALSE,TRUE,FALSE,1969,5,64,
78603,Luke,Witte,Luke Witte,19/10/1950,Ohio State,USA,84,235,FALSE,FALSE,TRUE,1973,4,57,
78605,Garry,Witts,Garry Witts,3/7/1959,Holy Cross,USA,79,190,TRUE,FALSE,FALSE,1981,5,103,
78606,Dave,Wohl,Dave Wohl,2/11/1949,Pennsylvania,USA,74,185,TRUE,FALSE,FALSE,1971,3,46,
78609,Howard,Wood,Howard Wood,20/5/1959,Tennessee,USA,79,78609,FALSE,TRUE,FALSE,1981,2,27,
78610,Al,Wood,Al Wood,2/6/1958,North Carolina,USA,78,193,TRUE,FALSE,FALSE,1981,1,4,
78611,Leon,Wood,Leon Wood,25/3/1962,California State-Fullerton,USA,75,185,TRUE,FALSE,FALSE,1984,1,10,
78612,Bob,Wood,Bob Wood,7/10/1921,Northern Illinois,USA,70,,TRUE,FALSE,FALSE,-1,-1,-1,
78614,Mike,Woodson,Mike Woodson,24/3/1958,Indiana,USA,77,195,TRUE,FALSE,FALSE,1980,1,12,
78615,Orlando,Woolridge,Orlando Woolridge,16/12/1959,Notre Dame,USA,81,78615,FALSE,TRUE,FALSE,1981,1,6,
78616,Mark,Workman,Mark Workman,10/3/1930,West Virginia,USA,81,215,FALSE,FALSE,TRUE,1952,1,1,
78617,Tom,Workman,Tom Workman,14/11/1944,Seattle,USA,79,218,FALSE,TRUE,FALSE,1967,1,8,
78618,Sam,Worthen,Sam Worthen,17/1/1958,Marquette,USA,77,195,TRUE,FALSE,FALSE,1980,2,26,
78620,Brad,Wright,Brad Wright,26/3/1962,UCLA,USA,83,225,FALSE,TRUE,FALSE,1985,3,49,
78621,Howard,Wright,Howard Wright,20/12/1967,Stanford,USA,80,220,FALSE,TRUE,FALSE,-1,-1,-1,
78622,Joby,Wright,Joby Wright,5/9/1950,Indiana,USA,80,220,FALSE,TRUE,FALSE,1972,2,18,
78623,Larry,Wright,Larry Wright,23/11/1954,Grambling,USA,73,160,TRUE,FALSE,FALSE,1976,1,14,
78627,A.J.,Wynder,A.J. Wynder,11/9/1964,Fairfield,USA,74,180,TRUE,FALSE,FALSE,-1,-1,-1,
78628,George,Yardley,George Yardley,3/11/1928,Stanford,USA,77,190,FALSE,TRUE,FALSE,1950,1,7,
78629,Barry,Yates,Barry Yates,30/1/1946,Maryland,USA,79,215,FALSE,TRUE,FALSE,1971,8,131,
78630,Wayne,Yates,Wayne Yates,7/11/1937,Memphis,USA,80,235,FALSE,FALSE,TRUE,1961,1,5,
78631,Charlie,Yelverton,Charlie Yelverton,5/12/1948,Fordham,USA,74,190,TRUE,FALSE,FALSE,1971,2,25,
78632,Rich,Yonakor,Rich Yonakor,3/10/1958,North Carolina,USA,81,78632,FALSE,TRUE,FALSE,1980,3,61,
78633,Danny,Young,Danny Young,26/7/1962,Wake Forest,USA,76,175,TRUE,FALSE,FALSE,1984,2,39,
78634,Michael,Young,Michael Young,2/1/1961,Houston,USA,79,220,TRUE,FALSE,FALSE,1984,1,24,
78635,Perry,Young,Perry Young,4/8/1963,Virginia Tech,USA,77,210,TRUE,FALSE,FALSE,1985,3,61,
78638,Max,Zaslofsky,Max Zaslofsky,7/12/1925,St. John's (NY),USA,74,170,TRUE,FALSE,FALSE,-1,-1,-1,
78639,Robert,Zawoluk,Robert Zawoluk,13/10/1930,St. John's (NY),USA,79,215,FALSE,TRUE,FALSE,1952,,,
78640,Dave,Zeller,Dave Zeller,8/6/1939,Miami (Ohio),USA,73,78640,TRUE,FALSE,FALSE,1961,7,61,
78641,Gary,Zeller,Gary Zeller,20/11/1947,Drake,USA,75,205,TRUE,FALSE,FALSE,1970,5,83,
78642,Hank,Zeller,Hank Zeller,10/7/1918,Washington & Jefferson,USA,76,210,FALSE,FALSE,TRUE,-1,-1,-1,
78643,Tony,Zeno,Tony Zeno,1/10/1957,Arizona State,USA,80,210,FALSE,TRUE,FALSE,1979,2,32,
78644,Phil,Zevenbergen,Phil Zevenbergen,13/4/1964,Washington,USA,82,230,FALSE,TRUE,FALSE,1987,3,50,
78647,Jim,Zoet,Jim Zoet,30/12/1953,Kent State,USA,85,240,FALSE,FALSE,TRUE,-1,-1,-1,
78648,Bill,Zopf,Bill Zopf,7/6/1948,Duquesne,USA,73,78648,TRUE,FALSE,FALSE,1970,2,33,
78650,Matt,Zunic,Matt Zunic,19/12/1919,George Washington,USA,75,195,TRUE,FALSE,FALSE,1947,,,
78651,John,Tresvant,John Tresvant,6/11/1939,Seattle,USA,79,215,FALSE,TRUE,FALSE,1964,5,40,
78653,Charlie,Shipp,Charlie Shipp,3/12/1913,Catholic,USA,73,200,TRUE,FALSE,FALSE,-1,-1,-1,
78654,Barry,Sumpter,Barry Sumpter,11/11/1965,Austin Peay,USA,83,215,FALSE,TRUE,FALSE,1988,3,56,
78655,John,Coker,John Coker,,,,,,,,,,,,
78656,Blair,Rasmussen,Blair Rasmussen,13/11/1962,Oregon,USA,76,172,FALSE,TRUE,FALSE,1985,1,15,
79635,Bobby,Watson,Bobby Watson,,,,,,,,,,,,
90000,Mark,Jones,Mark Jones,10/4/1961,St. Bonaventure,USA,,,,,,1983,4,82,
100263,Bill,Laimbeer,Bill Laimbeer,1/1/1900,,USA,83,245,FALSE,FALSE,TRUE,1979,3,65,
100686,Michaela,Pavlickova,Michaela Pavlickova,,,,,,,,,,,,
100729,Michelle,Snow,Michelle Snow,,,,,,,,,,,,
101106,Andrew,Bogut,Andrew Bogut,28/11/1984,Utah,Australia,84,260,FALSE,FALSE,TRUE,2005,1,1,
101107,Marvin,Williams,Marvin Williams,19/6/1986,North Carolina,USA,80,237,FALSE,TRUE,FALSE,2005,1,2,
101108,Chris,Paul,Chris Paul,,,,,,FALSE,FALSE,FALSE,,,,
101109,Raymond,Felton,Raymond Felton,26/6/1984,North Carolina,USA,73,205,TRUE,FALSE,FALSE,2005,1,5,
101110,Martell,Webster,Martell Webster,4/12/1986,Seattle Preparatory HS (WA),USA,79,230,TRUE,TRUE,FALSE,2005,1,6,
101111,Charlie,Villanueva,Charlie Villanueva,24/8/1984,Connecticut,USA,83,232,FALSE,TRUE,FALSE,2005,1,7,
101112,Channing,Frye,Channing Frye,17/5/1983,Arizona,USA,84,255,FALSE,TRUE,TRUE,2005,1,8,
101113,Ike,Diogu,Ike Diogu,11/9/1983,Arizona State,USA,81,250,FALSE,TRUE,FALSE,2005,1,9,
101114,Deron,Williams,Deron Williams,26/6/1984,Illinois,USA,75,200,TRUE,FALSE,FALSE,2005,1,3,
101115,Andrew,Bynum,Andrew Bynum,27/10/1987,St. Joseph HS (NJ),USA,84,285,FALSE,FALSE,TRUE,2005,1,10,
101117,Yaroslav,Korolev,Yaroslav Korolev,7/5/1987,CSKA Moscow,Russia,81,203,FALSE,TRUE,FALSE,2005,1,12,
101118,Sean,May,Sean May,4/4/1984,North Carolina,USA,81,266,FALSE,TRUE,TRUE,2005,1,13,
101119,Rashad,McCants,Rashad McCants,25/9/1984,North Carolina,USA,76,215,TRUE,FALSE,FALSE,2005,1,14,
101120,Antoine,Wright,Antoine Wright,6/2/1984,Texas A&M,USA,79,215,TRUE,TRUE,FALSE,2005,1,15,
101121,Joey,Graham,Joey Graham,11/6/1982,Oklahoma State,USA,79,230,FALSE,TRUE,FALSE,2005,1,16,
101122,Danny,Granger,Danny Granger,20/4/1983,New Mexico,USA,81,222,TRUE,TRUE,FALSE,2005,1,17,
101123,Gerald,Green,Gerald Green,26/1/1986,No College,USA,79,205,TRUE,TRUE,FALSE,2005,1,18,
101124,Hakim,Warrick,Hakim Warrick,8/7/1982,Syracuse,USA,81,219,FALSE,TRUE,FALSE,2005,1,19,
101125,Julius,Hodge,Julius Hodge,18/11/1983,North Carolina State,USA,79,220,TRUE,FALSE,FALSE,2005,1,20,
101126,Nate,Robinson,Nate Robinson,31/5/1984,Washington,USA,69,180,TRUE,FALSE,FALSE,2005,1,21,
101127,Jarrett,Jack,Jarrett Jack,28/10/1983,Georgia Tech,USA,75,200,TRUE,FALSE,FALSE,2005,1,22,
101128,Francisco,Garcia,Francisco Garcia,31/12/1981,Louisville,Dominican Republic,79,215,TRUE,TRUE,FALSE,2005,1,23,
101129,Luther,Head,Luther Head,26/11/1982,Illinois,USA,75,185,TRUE,FALSE,FALSE,2005,1,24,
101130,Johan,Petro,Johan Petro,27/1/1986,Pau Orthez,France,84,247,FALSE,FALSE,TRUE,2005,1,25,
101131,Jason,Maxiell,Jason Maxiell,18/2/1983,Cincinnati,USA,79,260,FALSE,TRUE,FALSE,2005,1,26,
101132,Linas,Kleiza,Linas Kleiza,3/1/1985,Missouri,Lithuania,80,234,FALSE,TRUE,FALSE,2005,1,27,
101133,Ian,Mahinmi,Ian Mahinmi,5/11/1986,,France,83,262,FALSE,FALSE,TRUE,2005,1,28,
101134,Wayne,Simien,Wayne Simien,9/3/1983,Kansas,USA,81,250,FALSE,TRUE,FALSE,2005,1,29,
101135,David,Lee,David Lee,29/4/1983,Florida,USA,81,245,FALSE,TRUE,TRUE,2005,1,30,
101136,Salim,Stoudamire,Salim Stoudamire,11/10/1982,Arizona,USA,73,101136,FALSE,FALSE,FALSE,2005,2,31,
101137,Daniel,Ewing,Daniel Ewing,26/3/1983,Duke,USA,75,185,TRUE,FALSE,FALSE,2005,2,32,
101138,Brandon,Bass,Brandon Bass,30/4/1985,Louisiana State,USA,80,250,FALSE,TRUE,FALSE,2005,2,33,
101139,CJ,Miles,CJ Miles,18/3/1987,No College,USA,78,220,TRUE,FALSE,FALSE,2005,2,34,
101141,Ersan,Ilyasova,Ersan Ilyasova,15/5/1987,FC Barcelona,Turkey,81,235,FALSE,TRUE,FALSE,2005,2,36,
101142,Ronny,Turiaf,Ronny Turiaf,13/1/1983,Gonzaga,France,82,101142,FALSE,FALSE,FALSE,2005,2,37,
101143,Travis,Diener,Travis Diener,1/3/1982,Marquette,USA,73,175,TRUE,FALSE,FALSE,2005,2,38,
101144,Von,Wafer,Von Wafer,21/7/1985,Florida State,USA,77,101144,TRUE,FALSE,FALSE,2005,2,39,
101145,Monta,Ellis,Monta Ellis,26/10/1985,No College,USA,75,185,TRUE,FALSE,FALSE,2005,2,40,
101146,Roko,Ukic,Roko Ukic,5/12/1984,Virtus Roma,Croatia,77,190,TRUE,FALSE,FALSE,2005,2,41,
101147,Chris,Taft,Chris Taft,10/3/1985,Pittsburgh,USA,82,261,FALSE,TRUE,FALSE,2005,2,42,
101148,Mile,Ilic,Mile Ilic,2/6/1984,FMP,Serbia,85,255,FALSE,FALSE,TRUE,2005,2,43,
101149,Martynas,Andriuskevicius,Martynas Andriuskevicius,12/3/1986,Zalgiris,Lithuania,86,240,FALSE,FALSE,TRUE,2005,2,44,
101150,Lou,Williams,Lou Williams,27/10/1986,South Gwinnett HS (GA),USA,74,175,TRUE,FALSE,FALSE,2005,2,45,
101151,Erazem,Lorbek,Erazem Lorbek,,,,,,,,,,,,
101152,Bracey,Wright,Bracey Wright,1/7/1984,Indiana,USA,75,201,TRUE,FALSE,FALSE,2005,2,47,
101153,Mickael,Gelabale,Mickael Gelabale,22/5/1983,Real Madrid,France,79,215,FALSE,TRUE,FALSE,2005,2,48,
101154,Andray,Blatche,Andray Blatche,22/8/1986,South Kent HS (CT),USA,83,260,FALSE,TRUE,TRUE,2005,2,49,
101155,Ryan,Gomes,Ryan Gomes,1/9/1982,Providence,USA,79,245,FALSE,TRUE,FALSE,2005,2,50,
101156,Robert,Whaley,Robert Whaley,16/4/1982,Walsh,USA,82,260,FALSE,FALSE,TRUE,2005,2,51,
101158,Orien,Greene,Orien Greene,4/2/1982,Louisiana-Lafayette,USA,76,208,TRUE,FALSE,FALSE,2005,2,53,
101159,Dijon,Thompson,Dijon Thompson,23/3/1983,UCLA,USA,80,200,TRUE,TRUE,FALSE,2005,2,54,
101160,Lawrence,Roberts,Lawrence Roberts,20/10/1982,Mississippi State,USA,81,240,FALSE,TRUE,FALSE,2005,2,55,
101161,Amir,Johnson,Amir Johnson,1/5/1987,No College,USA,81,240,FALSE,TRUE,TRUE,2005,2,56,
101162,Marcin,Gortat,Marcin Gortat,17/2/1984,RheinEnergie Cologne,Poland,83,240,FALSE,FALSE,TRUE,2005,2,57,
101165,Alex,Acker,Alex Acker,21/1/1983,Pepperdine,USA,77,185,TRUE,FALSE,FALSE,2005,2,60,
101166,Uros,Slokar,Uros Slokar,14/5/1983,Benetton Treviso,Slovenia,82,238,FALSE,TRUE,FALSE,2005,2,58,
101177,Fabricio,Oberto,Fabricio Oberto,21/3/1975,Valencia,Argentina,82,245,FALSE,FALSE,TRUE,-1,-1,-1,
101178,Arvydas,Macijauskas,Arvydas Macijauskas,19/1/1980,Tau Ceramica,Lithuania,76,214,TRUE,FALSE,FALSE,-1,-1,-1,
101179,Ronnie,Price,Ronnie Price,21/6/1983,Utah Valley,USA,74,190,TRUE,FALSE,FALSE,-1,-1,-1,
