Player Name,Clean Name,From,To,Pos,Ht,Wt,Birth Date,Birth Date(TextToColumn),Birth_Year,RetireAge,Colleges,URL,player_id,birthday year,retire age,career length
Kelvin Cato,Kelvin Cato,1998,2007,C,11-Jun,255.0,8/26/1974,26/8/1974,1974,33.0,"University of South Alabama, Iowa State",https://www.basketball-reference.com/players/c/catoke01.html,catoke01,1974.0,33,9
Kemba Walker,Kemba Walker,2012,2023,G,Jun-00,184.0,5/8/1990,8/5/1990,1990,33.0,UConn,https://www.basketball-reference.com/players/w/walkeke02.html,walkeke02,1990.0,33,11
Ken Bannister,Ken Bannister,1985,1991,F-C,9-Jun,235.0,4/1/1960,1/4/1960,1960,31.0,"Indiana State University, Saint Augustine's College",https://www.basketball-reference.com/players/b/bannike01.html,bannike01,1960.0,31,6
Ken Norman,Ken Norman,1988,1997,F,8-Jun,215.0,9/5/1964,5/9/1964,1964,33.0,Illinois,https://www.basketball-reference.com/players/n/normake01.html,normake01,1964.0,33,9
Draymond Green,Draymond Green,2013,2025,F,6-Jun,230.0,3/4/1990,4/3/1990,1990,35.0,Michigan State,https://www.basketball-reference.com/players/g/greendr01.html,greendr01,1990.0,35,12
Drew Gooden,Drew Gooden,2003,2016,F,10-Jun,250.0,9/24/1981,24/9/1981,1981,35.0,Kansas,https://www.basketball-reference.com/players/g/goodedr01.html,goodedr01,1981.0,35,13
Kenneth Faried,Kenneth Faried,2012,2019,F-C,8-Jun,220.0,11/19/1989,19/11/1989,1989,30.0,Morehead State University,https://www.basketball-reference.com/players/f/farieke01.html,farieke01,1989.0,30,7
Earl Watson,Earl Watson,2002,2014,G,1-Jun,195.0,6/12/1979,12/6/1979,1979,35.0,UCLA,https://www.basketball-reference.com/players/w/watsoea01.html,watsoea01,1979.0,35,12
Kenny Carr,Kenny Carr,1978,1987,F,7-Jun,220.0,8/15/1955,15/8/1955,1955,32.0,NC State,https://www.basketball-reference.com/players/c/carrke01.html,carrke01,1955.0,32,9
Kenny Gattison,Kenny Gattison,1987,1996,F-C,8-Jun,225.0,5/23/1964,23/5/1964,1964,32.0,Old Dominion,https://www.basketball-reference.com/players/g/gattike01.html,gattike01,1964.0,32,9
Kenny Rollins,Kenny Rollins,1949,1953,G,Jun-00,168.0,9/14/1923,14/9/1923,1923,30.0,Kentucky,https://www.basketball-reference.com/players/r/rollike01.html,rollike01,1923.0,30,4
Kenny Sailors,Kenny Sailors,1947,1951,G,10-May,175.0,1/14/1921,14/1/1921,1921,30.0,Wyoming,https://www.basketball-reference.com/players/s/sailoke01.html,sailoke01,1921.0,30,4
Kenny Sears,Kenny Sears,1956,1964,F,9-Jun,198.0,8/17/1933,17/8/1933,1933,31.0,Santa Clara,https://www.basketball-reference.com/players/s/searske01.html,searske01,1933.0,31,8
Kenny Smith,Kenny Smith,1988,1997,G,3-Jun,170.0,3/8/1965,8/3/1965,1965,32.0,UNC,https://www.basketball-reference.com/players/s/smithke01.html,smithke01,1965.0,32,9
Kenny Thomas,Kenny Thomas,2000,2010,F,7-Jun,261.0,7/25/1977,25/7/1977,1977,33.0,New Mexico,https://www.basketball-reference.com/players/t/thomake01.html,thomake01,1977.0,33,10
Kenny Walker,Kenny Walker,1987,1995,F,8-Jun,210.0,8/18/1964,18/8/1964,1964,31.0,Kentucky,https://www.basketball-reference.com/players/w/walkeke01.html,walkeke01,1964.0,31,8
Kenrich Williams,Kenrich Williams,2019,2025,G-F,7-Jun,210.0,12/2/1994,2/12/1994,1994,31.0,TCU,https://www.basketball-reference.com/players/w/willike04.html,willike04,1994.0,31,6
Kent Bazemore,Kent Bazemore,2013,2022,G-F,4-Jun,195.0,7/1/1989,1/7/1989,1989,33.0,Old Dominion,https://www.basketball-reference.com/players/b/bazemke01.html,bazemke01,1989.0,33,9
Ed Sadowski,Ed Sadowski,1947,1950,C,5-Jun,240.0,7/11/1915,11/7/1915,1915,35.0,Seton Hall,https://www.basketball-reference.com/players/s/sadowed01.html,sadowed01,1915.0,35,3
Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,2014,2025,G,5-Jun,204.0,2/18/1993,18/2/1993,1993,32.0,Georgia,https://www.basketball-reference.com/players/c/caldwke01.html,caldwke01,1993.0,32,11
Eldridge Recasner,Eldridge Recasner,1995,2002,G,3-Jun,190.0,12/14/1967,14/12/1967,1967,35.0,Washington,https://www.basketball-reference.com/players/r/recasel01.html,recasel01,1967.0,35,7
Emanual Davis,Emanual Davis,1997,2003,G,4-Jun,195.0,8/27/1968,27/8/1968,1968,35.0,Delaware State University,https://www.basketball-reference.com/players/d/davisem01.html,davisem01,1968.0,35,6
Kerry Kittles,Kerry Kittles,1997,2005,G,5-Jun,179.0,6/12/1974,12/6/1974,1974,31.0,Villanova,https://www.basketball-reference.com/players/k/kittlke01.html,kittlke01,1974.0,31,8
Kevin Duckworth,Kevin Duckworth,1987,1997,C,Jul-00,275.0,4/1/1964,1/4/1964,1964,33.0,Eastern Illinois University,https://www.basketball-reference.com/players/d/duckwke01.html,duckwke01,1964.0,33,10
Ennis Whatley,Ennis Whatley,1984,1997,G,3-Jun,177.0,8/11/1962,11/8/1962,1962,35.0,Alabama,https://www.basketball-reference.com/players/w/whatlen01.html,whatlen01,1962.0,35,13
Eric Snow,Eric Snow,1996,2008,G,3-Jun,190.0,4/24/1973,24/4/1973,1973,35.0,Michigan State,https://www.basketball-reference.com/players/s/snower01.html,snower01,1973.0,35,12
Kevin Gamble,Kevin Gamble,1988,1997,F-G,5-Jun,210.0,11/13/1965,13/11/1965,1965,32.0,Iowa,https://www.basketball-reference.com/players/g/gamblke01.html,gamblke01,1965.0,32,9
Eric Williams,Eric Williams,1996,2007,F,8-Jun,220.0,7/17/1972,17/7/1972,1972,35.0,"Vincennes University, Providence",https://www.basketball-reference.com/players/w/willier01.html,willier01,1972.0,35,11
Kevin Grevey,Kevin Grevey,1976,1985,G-F,5-Jun,210.0,5/12/1953,12/5/1953,1953,32.0,Kentucky,https://www.basketball-reference.com/players/g/greveke01.html,greveke01,1953.0,32,9
George Lynch,George Lynch,1994,2005,F,8-Jun,218.0,9/3/1970,3/9/1970,1970,35.0,UNC,https://www.basketball-reference.com/players/l/lynchge01.html,lynchge01,1970.0,35,11
Kevin Kunnert,Kevin Kunnert,1974,1982,C-F,Jul-00,230.0,11/11/1951,11/11/1951,1951,31.0,Iowa,https://www.basketball-reference.com/players/k/kunneke01.html,kunneke01,1951.0,31,8
Kevin Loughery,Kevin Loughery,1963,1973,G,3-Jun,190.0,3/28/1940,28/3/1940,1940,33.0,"Boston College, St. John's",https://www.basketball-reference.com/players/l/loughke01.html,loughke01,1940.0,33,10
George McCloud,George McCloud,1990,2002,G-F,6-Jun,205.0,5/27/1967,27/5/1967,1967,35.0,Florida State,https://www.basketball-reference.com/players/m/mccloge01.html,mccloge01,1967.0,35,12
Kevin Martin,Kevin Martin,2005,2016,G,7-Jun,199.0,2/1/1983,1/2/1983,1983,33.0,Western Carolina University,https://www.basketball-reference.com/players/m/martike02.html,martike02,1983.0,33,11
Greg Anthony,Greg Anthony,1992,2002,G,Jun-00,176.0,11/15/1967,15/11/1967,1967,35.0,"University of Portland, UNLV",https://www.basketball-reference.com/players/a/anthogr01.html,anthogr01,1967.0,35,10
Greg Dreiling,Greg Dreiling,1987,1997,C,1-Jul,250.0,11/7/1962,7/11/1962,1962,35.0,"Wichita State, Kansas",https://www.basketball-reference.com/players/d/dreilgr01.html,dreilgr01,1962.0,35,10
Kevin Porter,Kevin Porter,1973,1983,G,Jun-00,170.0,4/17/1950,17/4/1950,1950,33.0,Saint Francis University,https://www.basketball-reference.com/players/p/porteke01.html,porteke01,1950.0,33,10
Kevin Restani,Kevin Restani,1975,1982,F-C,9-Jun,225.0,12/23/1951,23/12/1951,1951,31.0,San Francisco,https://www.basketball-reference.com/players/r/restake01.html,restake01,1951.0,31,7
Kevin Stacom,Kevin Stacom,1975,1982,G,3-Jun,185.0,9/4/1951,4/9/1951,1951,31.0,"Holy Cross, Providence",https://www.basketball-reference.com/players/s/stacoke01.html,stacoke01,1951.0,31,7
Greg Foster,Greg Foster,1991,2003,F-C,11-Jun,240.0,10/3/1968,3/10/1968,1968,35.0,"UCLA, Texas-El Paso",https://www.basketball-reference.com/players/f/fostegr01.html,fostegr01,1968.0,35,12
Keyon Dooling,Keyon Dooling,2001,2013,G,3-Jun,196.0,5/8/1980,8/5/1980,1980,33.0,Missouri,https://www.basketball-reference.com/players/d/doolike01.html,doolike01,1980.0,33,12
Khem Birch,Khem Birch,2018,2023,C-F,9-Jun,233.0,9/28/1992,28/9/1992,1992,31.0,"Pitt, UNLV",https://www.basketball-reference.com/players/b/birchkh01.html,birchkh01,1992.0,31,5
Gus Johnson*,Gus Johnson,1964,1973,F-C,6-Jun,230.0,12/13/1938,13/12/1938,1938,35.0,"Boise State, Idaho",https://www.basketball-reference.com/players/j/johnsgu01.html,johnsgu01,1938.0,35,9
Guy Rodgers*,Guy Rodgers,1959,1970,G,Jun-00,185.0,9/1/1935,1/9/1935,1935,35.0,Temple,https://www.basketball-reference.com/players/r/rodgegu01.html,rodgegu01,1935.0,35,11
Hersey Hawkins,Hersey Hawkins,1989,2001,G,3-Jun,190.0,9/29/1966,29/9/1966,1966,35.0,Bradley,https://www.basketball-reference.com/players/h/hawkihe01.html,hawkihe01,1966.0,35,12
Isaiah Thomas,Isaiah Thomas,2012,2024,G,9-May,185.0,2/7/1989,7/2/1989,1989,35.0,Washington,https://www.basketball-reference.com/players/t/thomais02.html,thomais02,1989.0,35,12
Kleggie Hermsen,Kleggie Hermsen,1947,1953,C-F,9-Jun,225.0,3/12/1923,12/3/1923,1923,30.0,Minnesota,https://www.basketball-reference.com/players/h/hermskl01.html,hermskl01,1923.0,30,6
J.R. Smith,J.R. Smith,2005,2020,G-F,6-Jun,225.0,9/9/1985,9/9/1985,1985,35.0,North Carolina A&T,https://www.basketball-reference.com/players/s/smithjr01.html,smithjr01,1985.0,35,15
Kosta Koufos,Kosta Koufos,2009,2019,C,Jul-00,245.0,2/24/1989,24/2/1989,1989,30.0,Ohio State,https://www.basketball-reference.com/players/k/koufoko01.html,koufoko01,1989.0,30,10
Kris Dunn,Kris Dunn,2017,2025,G,3-Jun,205.0,3/18/1994,18/3/1994,1994,31.0,Providence,https://www.basketball-reference.com/players/d/dunnkr01.html,dunnkr01,1994.0,31,8
Kris Humphries,Kris Humphries,2005,2017,F-C,9-Jun,235.0,2/6/1985,6/2/1985,1985,32.0,Minnesota,https://www.basketball-reference.com/players/h/humphkr01.html,humphkr01,1985.0,32,12
Kristaps Porziņģis,Kristaps Porziņģis,2016,2025,F-C,2-Jul,240.0,8/2/1995,2/8/1995,1995,30.0,,https://www.basketball-reference.com/players/p/porzikr01.html,porzikr01,1995.0,30,9
Kurt Nimphius,Kurt Nimphius,1982,1990,C-F,10-Jun,218.0,3/13/1958,13/3/1958,1958,32.0,Arizona State,https://www.basketball-reference.com/players/n/nimphku01.html,nimphku01,1958.0,32,8
Jae Crowder,Jae Crowder,2013,2025,F,6-Jun,235.0,7/6/1990,6/7/1990,1990,35.0,Marquette,https://www.basketball-reference.com/players/c/crowdja01.html,crowdja01,1990.0,35,12
Jaren Jackson,Jaren Jackson,1990,2002,G-F,4-Jun,190.0,10/27/1967,27/10/1967,1967,35.0,Georgetown,https://www.basketball-reference.com/players/j/jacksja01.html,jacksja01,1967.0,35,12
Kwame Brown,Kwame Brown,2002,2013,F,11-Jun,270.0,3/10/1982,10/3/1982,1982,31.0,,https://www.basketball-reference.com/players/b/brownkw01.html,brownkw01,1982.0,31,11
Kyle Anderson,Kyle Anderson,2015,2025,F-G,9-Jun,230.0,9/20/1993,20/9/1993,1993,32.0,UCLA,https://www.basketball-reference.com/players/a/anderky01.html,anderky01,1993.0,32,10
Jarrett Jack,Jarrett Jack,2006,2018,G,3-Jun,200.0,10/28/1983,28/10/1983,1983,35.0,Georgia Tech,https://www.basketball-reference.com/players/j/jackja01.html,jackja01,1983.0,35,12
Kyle Kuzma,Kyle Kuzma,2018,2025,F,9-Jun,221.0,7/24/1995,24/7/1995,1995,30.0,Utah,https://www.basketball-reference.com/players/k/kuzmaky01.html,kuzmaky01,1995.0,30,7
Jeff Foster,Jeff Foster,2000,2012,F-C,11-Jun,236.0,1/16/1977,16/1/1977,1977,35.0,Texas State University,https://www.basketball-reference.com/players/f/fosteje01.html,fosteje01,1977.0,35,12
Kyle Macy,Kyle Macy,1981,1987,G,3-Jun,175.0,4/9/1957,9/4/1957,1957,30.0,"Purdue, Kentucky",https://www.basketball-reference.com/players/m/macyky01.html,macyky01,1957.0,30,6
Kyle O'Quinn,Kyle O'Quinn,2013,2020,F-C,9-Jun,250.0,3/26/1990,26/3/1990,1990,30.0,Norfolk State,https://www.basketball-reference.com/players/o/oquinky01.html,oquinky01,1990.0,30,7
Kyle Singler,Kyle Singler,2013,2018,F,8-Jun,228.0,5/4/1988,4/5/1988,1988,30.0,Duke,https://www.basketball-reference.com/players/s/singlky01.html,singlky01,1988.0,30,5
Kyrie Irving,Kyrie Irving,2012,2025,G,2-Jun,195.0,3/23/1992,23/3/1992,1992,33.0,Duke,https://www.basketball-reference.com/players/i/irvinky01.html,irvinky01,1992.0,33,13
Jeff Malone,Jeff Malone,1984,1996,G,4-Jun,205.0,6/28/1961,28/6/1961,1961,35.0,Mississippi State,https://www.basketball-reference.com/players/m/malonje01.html,malonje01,1961.0,35,12
Jeff Ruland,Jeff Ruland,1982,1993,C-F,10-Jun,240.0,12/16/1958,16/12/1958,1958,35.0,Iona College,https://www.basketball-reference.com/players/r/rulanje01.html,rulanje01,1958.0,35,11
Lamond Murray,Lamond Murray,1995,2006,F,7-Jun,236.0,4/20/1973,20/4/1973,1973,33.0,California,https://www.basketball-reference.com/players/m/murrala01.html,murrala01,1973.0,33,11
Lance Stephenson,Lance Stephenson,2011,2022,G-F,6-Jun,230.0,9/5/1990,5/9/1990,1990,32.0,Cincinnati,https://www.basketball-reference.com/players/s/stephla01.html,stephla01,1990.0,32,11
Lance Thomas,Lance Thomas,2012,2020,F,8-Jun,240.0,4/24/1988,24/4/1988,1988,32.0,Duke,https://www.basketball-reference.com/players/t/thomala01.html,thomala01,1988.0,32,8
Langston Galloway,Langston Galloway,2015,2022,G,1-Jun,200.0,12/9/1991,9/12/1991,1991,31.0,Saint Joseph's,https://www.basketball-reference.com/players/g/gallola01.html,gallola01,1991.0,31,7
LaPhonso Ellis,LaPhonso Ellis,1993,2003,F,8-Jun,240.0,5/5/1970,5/5/1970,1970,33.0,Notre Dame,https://www.basketball-reference.com/players/e/ellisla01.html,ellisla01,1970.0,33,10
Jo Jo White*,Jo Jo White,1970,1981,G,3-Jun,190.0,11/16/1946,16/11/1946,1946,35.0,Kansas,https://www.basketball-reference.com/players/w/whitejo01.html,whitejo01,1946.0,35,11
Larry Brown*,Larry Brown,1968,1972,G,9-May,160.0,9/14/1940,14/9/1940,1940,32.0,UNC,https://www.basketball-reference.com/players/b/brownla01.html,brownla01,1940.0,32,4
Joakim Noah,Joakim Noah,2008,2020,C,11-Jun,230.0,2/25/1985,25/2/1985,1985,35.0,Florida,https://www.basketball-reference.com/players/n/noahjo01.html,noahjo01,1985.0,35,12
Larry Drew,Larry Drew,1981,1991,G,1-Jun,170.0,4/2/1958,2/4/1958,1958,33.0,Missouri,https://www.basketball-reference.com/players/d/drewla01.html,drewla01,1958.0,33,10
Joe Wolf,Joe Wolf,1988,1999,F-C,11-Jun,230.0,12/17/1964,17/12/1964,1964,35.0,UNC,https://www.basketball-reference.com/players/w/wolfjo01.html,wolfjo01,1964.0,35,11
Larry Hughes,Larry Hughes,1999,2012,G,5-Jun,184.0,1/23/1979,23/1/1979,1979,33.0,Saint Louis,https://www.basketball-reference.com/players/h/hughela01.html,hughela01,1979.0,33,13
Larry Johnson,Larry Johnson,1992,2001,F,7-Jun,250.0,3/14/1969,14/3/1969,1969,32.0,"Odessa College, UNLV",https://www.basketball-reference.com/players/j/johnsla02.html,johnsla02,1969.0,32,9
Larry Jones,Larry Jones,1965,1974,G-F,2-Jun,180.0,9/22/1942,22/9/1942,1942,32.0,Toledo,https://www.basketball-reference.com/players/j/jonesla01.html,jonesla01,1942.0,32,9
Larry Kenon,Larry Kenon,1974,1983,F,9-Jun,205.0,12/13/1952,13/12/1952,1952,31.0,"Amarillo College, Memphis",https://www.basketball-reference.com/players/k/kenonla01.html,kenonla01,1952.0,31,9
Larry Krystkowiak,Larry Krystkowiak,1987,1997,F-C,9-Jun,220.0,9/23/1964,23/9/1964,1964,33.0,Montana,https://www.basketball-reference.com/players/k/krystla01.html,krystla01,1964.0,33,10
Joel Anthony,Joel Anthony,2008,2017,C,9-Jun,245.0,8/9/1982,9/8/1982,1982,35.0,UNLV,https://www.basketball-reference.com/players/a/anthojo01.html,anthojo01,1982.0,35,9
Larry Nance Jr.,Larry Nance Jr.,2016,2025,F-C,8-Jun,245.0,1/1/1993,1/1/1993,1993,32.0,Wyoming,https://www.basketball-reference.com/players/n/nancela02.html,nancela02,1993.0,32,9
John Johnson,John Johnson,1971,1982,F,7-Jun,200.0,10/18/1947,18/10/1947,1947,35.0,"Northwest College, Iowa",https://www.basketball-reference.com/players/j/johnsjo01.html,johnsjo01,1947.0,35,11
Larry Siegfried,Larry Siegfried,1964,1972,F,3-Jun,190.0,5/22/1939,22/5/1939,1939,33.0,Ohio State,https://www.basketball-reference.com/players/s/siegfla01.html,siegfla01,1939.0,33,8
John Lucas III,John Lucas III,2006,2017,G,11-May,166.0,11/21/1982,21/11/1982,1982,35.0,"Baylor, Oklahoma State",https://www.basketball-reference.com/players/l/lucasjo02.html,lucasjo02,1982.0,35,11
Larry Steele,Larry Steele,1972,1980,G-F,5-Jun,180.0,5/5/1949,5/5/1949,1949,31.0,Kentucky,https://www.basketball-reference.com/players/s/steella01.html,steella01,1949.0,31,8
Jrue Holiday,Jrue Holiday,2010,2025,G,4-Jun,205.0,6/12/1990,12/6/1990,1990,35.0,UCLA,https://www.basketball-reference.com/players/h/holidjr01.html,holidjr01,1990.0,35,15
Justin Holiday,Justin Holiday,2013,2024,F,6-Jun,180.0,4/5/1989,5/4/1989,1989,35.0,Washington,https://www.basketball-reference.com/players/h/holidju01.html,holidju01,1989.0,35,11
K.C. Jones*,K.C. Jones,1959,1967,G,1-Jun,200.0,5/25/1932,25/5/1932,1932,35.0,San Francisco,https://www.basketball-reference.com/players/j/joneskc01.html,joneskc01,1932.0,35,8
Kenny Anderson,Kenny Anderson,1992,2005,G,1-Jun,168.0,10/9/1970,9/10/1970,1970,35.0,Georgia Tech,https://www.basketball-reference.com/players/a/anderke01.html,anderke01,1970.0,35,13
Kiki Vandeweghe,Kiki Vandeweghe,1981,1993,F,8-Jun,220.0,8/1/1958,1/8/1958,1958,35.0,UCLA,https://www.basketball-reference.com/players/v/vandeki01.html,vandeki01,1958.0,35,12
Ledell Eackles,Ledell Eackles,1989,1998,G-F,5-Jun,220.0,11/24/1966,24/11/1966,1966,32.0,New Orleans,https://www.basketball-reference.com/players/e/eacklle01.html,eacklle01,1966.0,32,9
Lee Davis,Lee Davis,1969,1976,C-F,8-Jun,235.0,10/11/1945,11/10/1945,1945,31.0,NC Central,https://www.basketball-reference.com/players/d/davisle01.html,davisle01,1945.0,31,7
Lee Nailon,Lee Nailon,2001,2006,F,9-Jun,238.0,2/22/1975,22/2/1975,1975,31.0,"Butler County Community College, TCU",https://www.basketball-reference.com/players/n/nailole01.html,nailole01,1975.0,31,5
Len Chappell,Len Chappell,1963,1972,F-C,8-Jun,240.0,1/31/1941,31/1/1941,1941,31.0,Wake Forest,https://www.basketball-reference.com/players/c/chapple01.html,chapple01,1941.0,31,9
Len Elmore,Len Elmore,1975,1984,C-F,9-Jun,220.0,3/28/1952,28/3/1952,1952,32.0,Maryland,https://www.basketball-reference.com/players/e/elmorle01.html,elmorle01,1952.0,32,9
Kirk Hinrich,Kirk Hinrich,2004,2016,G,4-Jun,190.0,1/2/1981,2/1/1981,1981,35.0,Kansas,https://www.basketball-reference.com/players/h/hinriki01.html,hinriki01,1981.0,35,12
Leo Barnhorst,Leo Barnhorst,1950,1954,F-G,4-Jun,190.0,5/11/1924,11/5/1924,1924,30.0,Notre Dame,https://www.basketball-reference.com/players/b/barnhle01.html,barnhle01,1924.0,30,4
Leo Mogus,Leo Mogus,1947,1951,F-C,4-Jun,190.0,4/13/1921,13/4/1921,1921,30.0,Youngstown State University,https://www.basketball-reference.com/players/m/mogusle01.html,mogusle01,1921.0,30,4
Klay Thompson,Klay Thompson,2012,2025,G-F,5-Jun,215.0,2/8/1990,8/2/1990,1990,35.0,Washington State,https://www.basketball-reference.com/players/t/thompkl01.html,thompkl01,1990.0,35,13
Les Hunter,Les Hunter,1965,1973,F-C,7-Jun,210.0,8/16/1942,16/8/1942,1942,31.0,Loyola Chicago,https://www.basketball-reference.com/players/h/huntele01.html,huntele01,1942.0,31,8
Larry Nance,Larry Nance,1982,1994,F-C,10-Jun,205.0,2/12/1959,12/2/1959,1959,35.0,Clemson,https://www.basketball-reference.com/players/n/nancela01.html,nancela01,1959.0,35,12
Lester Hudson,Lester Hudson,2010,2015,G,3-Jun,190.0,8/7/1984,7/8/1984,1984,31.0,University of Tennessee at Martin,https://www.basketball-reference.com/players/h/hudsole01.html,hudsole01,1984.0,31,5
Lewis Lloyd,Lewis Lloyd,1982,1990,G-F,6-Jun,205.0,2/22/1959,22/2/1959,1959,31.0,Drake University,https://www.basketball-reference.com/players/l/lloydle01.html,lloydle01,1959.0,31,8
Larry Smith,Larry Smith,1981,1993,F-C,8-Jun,215.0,1/18/1958,18/1/1958,1958,35.0,Alcorn State,https://www.basketball-reference.com/players/s/smithla01.html,smithla01,1958.0,35,12
Lionel Hollins,Lionel Hollins,1976,1985,G,3-Jun,185.0,10/19/1953,19/10/1953,1953,32.0,"Dixie State (UT), Arizona State",https://www.basketball-reference.com/players/h/hollili01.html,hollili01,1953.0,32,9
Lloyd Daniels,Lloyd Daniels,1993,1998,G,7-Jun,205.0,9/4/1967,4/9/1967,1967,31.0,Mount San Antonio College,https://www.basketball-reference.com/players/d/daniell01.html,daniell01,1967.0,31,5
Lonnie Shelton,Lonnie Shelton,1977,1986,F-C,8-Jun,240.0,10/19/1955,19/10/1955,1955,31.0,Oregon State,https://www.basketball-reference.com/players/s/sheltlo01.html,sheltlo01,1955.0,31,9
Loren Woods,Loren Woods,2002,2008,F-C,1-Jul,245.0,6/21/1978,21/6/1978,1978,30.0,"Wake Forest, Arizona",https://www.basketball-reference.com/players/w/woodslo01.html,woodslo01,1978.0,30,6
Latrell Sprewell,Latrell Sprewell,1993,2005,G,5-Jun,190.0,9/8/1970,8/9/1970,1970,35.0,"Three Rivers Community College, Alabama",https://www.basketball-reference.com/players/s/sprewla01.html,sprewla01,1970.0,35,12
Lorenzo Williams,Lorenzo Williams,1993,2000,F-C,9-Jun,200.0,7/15/1969,15/7/1969,1969,31.0,Stetson University,https://www.basketball-reference.com/players/w/willilo01.html,willilo01,1969.0,31,7
Lawrence Funderburke,Lawrence Funderburke,1998,2005,F,9-Jun,230.0,12/15/1970,15/12/1970,1970,35.0,"Indiana, Ohio State",https://www.basketball-reference.com/players/f/fundela01.html,fundela01,1970.0,35,7
Leandro Barbosa,Leandro Barbosa,2004,2017,G,3-Jun,194.0,11/28/1982,28/11/1982,1982,35.0,,https://www.basketball-reference.com/players/b/barbole01.html,barbole01,1982.0,35,13
Lou Hudson*,Lou Hudson,1967,1979,F-G,5-Jun,210.0,7/11/1944,11/7/1944,1944,35.0,Minnesota,https://www.basketball-reference.com/players/h/hudsolo01.html,hudsolo01,1944.0,35,12
Louie Dampier*,Louie Dampier,1968,1979,G,Jun-00,170.0,11/20/1944,20/11/1944,1944,35.0,Kentucky,https://www.basketball-reference.com/players/d/dampilo01.html,dampilo01,1944.0,35,11
Louis Orr,Louis Orr,1981,1988,F,8-Jun,175.0,5/7/1958,7/5/1958,1958,30.0,Syracuse,https://www.basketball-reference.com/players/o/orrlo01.html,orrlo01,1958.0,30,7
Loy Vaught,Loy Vaught,1991,2001,F,9-Jun,230.0,2/27/1968,27/2/1968,1968,33.0,Michigan,https://www.basketball-reference.com/players/v/vaughlo01.html,vaughlo01,1968.0,33,10
Luc Longley,Luc Longley,1992,2001,C,2-Jul,265.0,1/19/1969,19/1/1969,1969,32.0,New Mexico,https://www.basketball-reference.com/players/l/longllu01.html,longllu01,1969.0,32,9
Lucious Harris,Lucious Harris,1994,2005,G,5-Jun,190.0,12/18/1970,18/12/1970,1970,35.0,Cal State Long Beach,https://www.basketball-reference.com/players/h/harrilu01.html,harrilu01,1970.0,35,11
Malik Rose,Malik Rose,1997,2009,F-C,7-Jun,250.0,11/23/1974,23/11/1974,1974,35.0,Drexel,https://www.basketball-reference.com/players/r/rosema01.html,rosema01,1974.0,35,12
Lucius Allen,Lucius Allen,1970,1979,G,2-Jun,175.0,9/26/1947,26/9/1947,1947,32.0,UCLA,https://www.basketball-reference.com/players/a/allenlu01.html,allenlu01,1947.0,32,9
Marcin Gortat,Marcin Gortat,2008,2019,C-F,11-Jun,240.0,2/17/1984,17/2/1984,1984,35.0,,https://www.basketball-reference.com/players/g/gortama01.html,gortama01,1984.0,35,11
Luke Jackson,Luke Jackson,1965,1972,F-C,9-Jun,240.0,10/31/1941,31/10/1941,1941,31.0,University of Texas Rio Grande Valley,https://www.basketball-reference.com/players/j/jackslu01.html,jackslu01,1941.0,31,7
Luke Kornet,Luke Kornet,2018,2025,C-F,2-Jul,250.0,7/15/1995,15/7/1995,1995,30.0,Vanderbilt,https://www.basketball-reference.com/players/k/kornelu01.html,kornelu01,1995.0,30,7
Marcus Morris,Marcus Morris,2012,2024,F,8-Jun,218.0,9/2/1989,2/9/1989,1989,35.0,Kansas,https://www.basketball-reference.com/players/m/morrima03.html,morrima03,1989.0,35,12
Luke Walton,Luke Walton,2004,2013,F,8-Jun,235.0,3/28/1980,28/3/1980,1980,33.0,Arizona,https://www.basketball-reference.com/players/w/waltolu01.html,waltolu01,1980.0,33,9
Mark Aguirre,Mark Aguirre,1982,1994,F-G,6-Jun,232.0,12/10/1959,10/12/1959,1959,35.0,DePaul,https://www.basketball-reference.com/players/a/aguirma01.html,aguirma01,1959.0,35,12
Marvin Webster,Marvin Webster,1976,1987,C,1-Jul,225.0,4/13/1952,13/4/1952,1952,35.0,Morgan State University,https://www.basketball-reference.com/players/w/webstma01.html,webstma01,1952.0,35,11
Mason Plumlee,Mason Plumlee,2014,2025,C-F,10-Jun,254.0,3/5/1990,5/3/1990,1990,35.0,Duke,https://www.basketball-reference.com/players/p/plumlma01.html,plumlma01,1990.0,35,11
Matt Bullard,Matt Bullard,1991,2002,F,10-Jun,215.0,6/5/1967,5/6/1967,1967,35.0,"Colorado, Iowa",https://www.basketball-reference.com/players/b/bullama01.html,bullama01,1967.0,35,11
Mel Counts,Mel Counts,1965,1976,C-F,Jul-00,230.0,10/16/1941,16/10/1941,1941,35.0,Oregon State,https://www.basketball-reference.com/players/c/countme01.html,countme01,1941.0,35,11
Mahmoud Abdul-Rauf,Mahmoud Abdul-Rauf,1991,2001,G,1-Jun,162.0,3/9/1969,9/3/1969,1969,32.0,LSU,https://www.basketball-reference.com/players/a/abdulma02.html,abdulma02,1969.0,32,10
Major Jones,Major Jones,1980,1985,F,9-Jun,225.0,7/9/1953,9/7/1953,1953,32.0,Albany State University,https://www.basketball-reference.com/players/j/jonesma01.html,jonesma01,1953.0,32,5
Malcolm Brogdon,Malcolm Brogdon,2017,2025,G,4-Jun,229.0,12/11/1992,11/12/1992,1992,33.0,Virginia,https://www.basketball-reference.com/players/b/brogdma01.html,brogdma01,1992.0,33,8
